id,gene_name,chromosome,start,end,strand,gene_type,normal_1,normal_2,normal_3,normal_4,normal_5,normal_6,normal_7,normal_8,tumoral_1,tumoral_2,tumoral_3,tumoral_4,tumoral_5,tumoral_6,tumoral_7,tumoral_8,tumoral_9,tumoral_10,tumoral_11,tumoral_12,tumoral_13,tumoral_14,tumoral_15,tumoral_16,Mean_normal,Mean_tumoral,Median_normal,Median_tumoral,FoldChange,log2FoldChange,pvalue,padj
ENSG00000005022.5_3,SLC25A5,chrX,118602363,118605282,+,protein_coding_gene,3278.2833416228,3360.9911422991,3434.7420697322,3410.6617803831,1932.0002981798,3404.0549221764,4305.5712558797,3135.2097314126,9883.726407425,5865.9647959113,4938.5921314155,6127.4161419445,3620.4344595341,7260.538058966,5055.7578862826,6310.6520128613,4534.3290430759,2702.9476734258,2796.6528496959,5166.1304631036,7555.2920471704,6456.896285111,6489.611517091,4599.8494739718,3282.6893177107,5585.2994529366,3382.5230322378,5516.0476295075,1.7014276664,0.7667458186,0.0001297007,0.0030197222
ENSG00000172238.4_3,ATOH1,chr4,94749904,94752115,+,protein_coding_gene,2.2973253971,1.908027898,0.8902908423,6.0117422686,1.0293022366,1.0594630944,1.0293022366,2.1810154653,1.070826263,6.654526144,1.0293022366,5.4650518569,0.9918998519,16.5877095824,6.3567785662,39.1134849925,4.5377323423,2.0586044733,16.8918254417,2.2181753813,1.1224620483,3.271523198,87.2406186132,63.9803367536,2.0508086799,16.1619286091,1.4837454962,5.0013920996,7.874095975,2.9771142972,0.0001300836,0.0030264409
ENSG00000224287.2_2,MSL3P1,chr2,234774083,234777090,-,pseudogene,259.5977698692,403.5479004237,545.7482863519,375.7338917872,225.4171898249,435.4393317817,478.6255400392,498.362033828,568.6087456493,647.7072113466,891.3757369333,713.7357725098,337.2459496552,937.6934652152,566.8127554822,642.2845956655,682.9287175211,363.3436895352,646.112323146,540.1257053524,835.1117639422,1046.8874233587,633.5849926785,855.3160808117,402.8089929882,681.8046830502,419.4936161027,646.9097672463,1.6928896591,0.7594879428,0.000132906,0.0030865714
ENSG00000186184.16_3,POLR1D,chr13,28194879,28318374,+,protein_coding_gene,1950.4292621147,2627.3544155242,3221.9625584139,2578.0354761827,2629.8672146241,2578.7331716705,2761.6179009145,3535.4260693008,3782.1583608911,3472.5535594627,3388.4629630304,4844.2219659468,3270.2938118038,3580.9937745471,4366.0474118547,5684.836252982,3059.5660318178,3482.1294665649,3258.010832073,3066.6274646804,3555.9597690441,4001.0728711488,4102.4900902867,3613.2053335079,2735.4282585932,3783.0393724777,2628.6108150742,3568.4767717956,1.3831063627,0.4679121059,0.0001328834,0.0030865714
ENSG00000117472.9_3,TSPAN1,chr1,46640745,46651630,+,protein_coding_gene,6400.3485562446,10675.4160892214,8455.0921296646,9707.9618067368,4059.5680213219,10026.7587250164,10020.2572737244,6009.7881147182,11102.326694711,15887.6811687332,21894.2878756437,12402.3886840249,9139.3652356568,22187.5251878547,33126.2325713321,18211.4444729333,11076.604647634,6177.8720243342,38758.2934760419,15357.5372525967,22933.0221090088,31675.9781107277,4064.3223196434,32332.5193015515,8169.398839581,19145.4625707768,9081.5269682007,17049.5628208332,2.3435609502,1.2287023162,0.0001335224,0.0030995875
ENSG00000077152.9_3,UBE2T,chr1,202300785,202311108,-,protein_coding_gene,62.7935608533,77.2751298684,57.8689047518,69.1350360888,80.2855744582,85.8165106431,87.4906901147,58.8874175639,101.7284949843,109.7996813755,129.6920818171,75.4177156251,70.4248894868,200.0282626109,346.4444318555,144.1023131301,129.3253717565,73.0804588017,51.7312154153,149.7268382394,307.5546012368,308.6136883443,354.4150131162,133.5729837488,72.4441030428,167.8536275965,73.2050829786,131.6325327829,2.3175239762,1.2125842645,0.0001348279,0.0031259649
ENSG00000267751.5_3,AC009005.1,chr19,567210,572228,-,as_lncRNA,7.6577513236,17.1722510819,10.683490108,9.0176134029,1.0293022366,10.5946309436,11.3223246031,21.8101546533,35.3372666788,15.5272276693,33.9669738092,19.6741866848,14.8784977789,92.6960241368,136.6707391723,48.3772051222,6.8065985135,16.4688357863,15.8360863516,6.654526144,40.4086337391,85.0596031479,32.71523198,32.551399401,11.1609397941,39.6018147572,10.6390605258,32.6333156905,3.5573915748,1.8308197858,0.0001353032,0.003133491
ENSG00000169607.12_3,CKAP2L,chr2,113494184,113522254,-,protein_coding_gene,35.2256560884,19.0802789798,21.3669802161,65.1272079098,84.4027834048,15.8919464154,55.5823207787,30.5342165146,53.5413131496,38.8180691732,89.549294588,71.0456741396,64.4734903753,107.3322384742,228.8440283816,191.4502160157,72.6037174773,77.1976677483,53.8426935955,42.1453322452,162.7569970049,239.9117011864,507.0860956893,57.2455644638,40.9014237885,128.6152558567,32.8799363015,74.9006926128,3.1462610337,1.6536383708,0.0001353652,0.003133491
ENSG00000181035.13_3,SLC25A42,chr19,19174808,19223697,+,protein_coding_gene,365.2747381346,850.9804425009,652.5831874323,595.1624845909,551.7059988409,574.2289971427,520.8269317416,377.3156755022,1006.5766872134,878.3974510043,2256.2305027225,1138.9168069758,1117.8711331219,1506.5543291283,1572.2432320292,1020.0385165137,391.3794145262,589.7901815967,1483.3134216016,585.5983006695,938.3782723866,1222.4591683178,791.708613915,748.6821862224,561.0098069858,1078.0086386216,562.9674979918,1013.3076018635,1.9216946187,0.9423790921,0.000137347,0.0031749532
ENSG00000234692.1_3,AL355601.1,chr9,118014817,118016530,-,lncRNA,5.3604259265,11.4481673879,4.4514542117,7.0136993134,5.1465111832,5.2973154718,3.0879067099,1.0905077327,20.3456989969,3.327263072,36.0255782825,3.2790311141,2.9756995558,15.6119619599,418.4879222719,16.4688357863,2.2688661712,8.2344178931,3.1672172703,4.4363507626,6.7347722899,76.3355412866,8.7240618613,42.6535578358,5.3619984921,41.8172985256,5.2219133275,8.4792398772,7.7861178794,2.9609041868,0.0001376339,0.0031790567
ENSG00000212993.4_3,POU5F1B,chr8,128426535,128432314,+,protein_coding_gene,30.6310052943,119.251743624,63.2106498059,85.1663488051,65.8753431452,112.3030880021,65.8753431452,26.172185584,159.553113186,99.8178921596,305.7027642831,103.8359852809,222.1855668317,241.9854103781,235.2008069478,542.4422787111,234.8276487157,44.2599961757,344.1709433752,55.4543845331,39.2861716908,293.346580087,78.5165567519,270.5133536426,71.0607134257,204.4437157969,65.8753431452,228.5066077737,2.8784867675,1.5253105801,0.0001385464,0.0031948081
ENSG00000227431.5_3,CSE1L-AS1,chr20,47657000,47662581,-,as_lncRNA,3.0631005294,3.816055796,4.4514542117,6.0117422686,2.0586044733,5.2973154718,3.0879067099,3.271523198,7.495783841,7.7636138346,31.9083693359,4.3720414855,1.9837997039,19.5149524498,23.3081880759,40.1427872291,2.2688661712,16.4688357863,5.2786954505,7.7636138346,4.4898481932,14.1766005246,8.7240618613,35.9187855459,3.8822128323,14.4736777077,3.543789497,8.243837848,3.737838121,1.9022040899,0.0001388887,0.0032013708
ENSG00000111799.20_3,COL12A1,chr6,75794042,75915767,-,protein_coding_gene,5596.2846672691,1991.9811254955,4479.9435186346,17021.246276483,2422.9774650588,2892.3342476009,2817.2002216932,3364.2163552723,4320.7839711766,12992.9622961053,3762.099674932,5850.8845179859,8690.0346027338,3558.5515792298,81896.4971939735,197151.521104458,4215.5533460271,4968.4418962781,19520.6157760954,3321.7176335327,4210.3551432085,89090.1197278209,4923.6424129836,53842.259533304,5073.2729846884,31394.7525256153,3128.2753014366,5409.663207132,6.1882690495,2.6295359227,0.0001391358,0.0032044004
ENSG00000279809.1_4,AC005538.2,chr2,234774142,234776005,-,protein_coding_gene,255.0031190751,397.8238167297,533.2842145592,362.7084502053,219.2413764051,418.4879222719,467.3032154361,487.4569565014,560.0421355453,631.0708959867,851.2329497042,698.4336273105,326.335051284,897.687812693,556.2181245386,635.079480009,664.7777881517,346.8748537489,636.6106713351,526.8166530645,811.5400609277,1030.5298073687,612.8653457579,841.846536232,392.663633898,664.2476121036,408.1558695008,635.8450756721,1.6918953375,0.7586403245,0.0001396436,0.0032125866
ENSG00000214252.4_2,AZGP1P2,chr7,100930763,100933052,-,pseudogene,9.9550767206,7.6321115919,38.2825062204,13.025441582,12.3516268397,14.832483321,11.3223246031,11.9955850593,43.9038767827,46.5816830078,50.4358095955,26.2322489131,42.6516936329,18.5392048274,20.1297987928,80.2855744582,66.9315520494,20.5860447329,110.8526044613,8.8727015253,7.8572343382,236.6401779884,11.9955850593,79.69480543,14.9246444923,54.5119122247,12.1736059495,43.2777852078,3.6470597936,1.8667338529,0.0001423213,0.0032696157
ENSG00000262814.7_3,MRPL12,chr17,79670387,79674556,+,protein_coding_gene,360.6800873404,413.0880399136,368.5804087271,456.8924124132,172.9227757561,491.5908757827,499.2115847721,562.7019900553,706.7453335754,692.0707189731,765.8008640628,659.0852539409,418.5817375133,882.0758507331,1868.8928984498,1215.605941476,664.7777881517,427.160428207,711.5681467327,621.0891067707,690.3141597103,1129.7660110412,536.5298044713,631.9461331982,415.7085218451,788.875636063,434.9902261634,691.1924393417,1.8979814608,0.9244659004,0.0001425813,0.0032715198
ENSG00000273179.1_3,AC092535.4,chr4,1161566,1161962,+,as_lncRNA,6.1262010589,5.724083694,3.5611633693,2.0039140895,3.0879067099,6.3567785662,3.0879067099,2.1810154653,28.9123091008,4.4363507626,62.7874364353,7.6510725996,19.8379970385,77.0840621769,4.2378523774,2.0586044733,3.4032992567,28.820462626,12.6688690813,9.981789216,2.2449240966,17.4481237226,17.4481237226,3.3673861449,4.0161212079,18.899291427,3.3245350396,11.3253291486,4.6933672519,2.2306233544,0.0001433728,0.0032869605
ENSG00000230165.1_2,AURKAPS2,chr10,116005833,116006473,+,pseudogene,0.7657751324,1.908027898,1.7805816847,6.0117422686,2.0586044733,3.1783892831,2.0586044733,2.1810154653,21.4165252599,15.5272276693,24.7032536794,10.9301037138,22.8136965943,22.4421953173,1.0594630944,22.6446492062,6.8065985135,1.0293022366,7.3901736308,3.327263072,7.8572343382,1.0905077327,9.814569594,1.1224620483,2.4928425848,11.2484516063,2.0586044733,8.8359019661,4.5777967121,2.194653398,0.0001451938,0.0033259582
ENSG00000180723.6_2,OR51A9P,chr11,4682083,4682993,-,pseudogene,1.5315502647,27.6664045208,2.670872527,6.0117422686,2.0586044733,9.5351678492,4.1172089466,3.271523198,10.7082626299,17.7454030506,22.6446492062,7.6510725996,17.8541973347,54.6418668596,38.1406713969,16.4688357863,63.5282527927,19.5567424962,15.8360863516,26.6181045759,11.2246204831,23.9911701186,5.4525386633,40.4086337391,7.107884256,24.5294442553,3.6943660723,18.7054699155,3.4580314809,1.7899510029,0.0001451374,0.0033259582
ENSG00000126602.10_3,TRAP1,chr16,3701640,3767598,-,protein_coding_gene,1654.0742858924,1741.0754569106,2044.1077740034,1538.0040637157,1365.8840680259,2217.456256494,1891.8575109507,1173.3863203478,2259.4434149152,1837.7583034269,2385.9225845396,2366.3674540331,2468.8387314467,2507.6713898055,3794.996803995,3076.5843853274,2408.4014406931,1603.6528846906,3031.0269276998,1944.2307217305,2287.5776544545,2697.9161306139,2408.9315814576,2571.5605526768,1703.2307170426,2478.1800600941,1697.5748714015,2408.6665110753,1.4549464791,0.5409660839,0.0001463276,0.0033485189
ENSG00000183971.6_3,NPW,chr16,2059927,2070756,+,protein_coding_gene,22.9732539707,15.2642231839,21.3669802161,13.025441582,13.3809290764,13.7730202267,23.6739514428,19.629139188,28.9123091008,46.5816830078,51.4651118322,30.6042903986,38.6840942252,254.6701294705,61.4488594728,36.0255782825,32.8985594819,24.7032536794,20.0590427121,39.9271568638,72.9600331401,15.2671082573,40.3487861086,23.5717030145,17.8858673608,51.1329811905,17.4466811859,37.3548362538,2.8582459367,1.5151300579,0.0001468775,0.0033575905
ENSG00000231324.1_3,AP000696.1,chr21,38004979,38009331,-,lncRNA,8.4235264559,104.9415343891,2.670872527,54.1056804174,20.5860447329,59.3299332841,26.7618581527,1.0905077327,50.3288343607,65.4361737491,143.0730108934,55.7435289403,48.6030927444,80.9870526669,286.055035477,86.4613878781,163.358364324,37.0548805192,224.872426193,125.3269090448,151.5323765218,161.3951444345,118.8653428605,240.2068783382,34.7387447115,127.4562774341,23.6739514428,122.0961259527,3.6711892666,1.8762474939,0.0001477716,0.0033752445
ENSG00000254314.1_3,AC021915.2,chr8,53063380,53067452,+,as_lncRNA,8.4235264559,12.4021813369,8.9029084234,66.1291649545,1.0293022366,1.0594630944,4.1172089466,2.1810154653,27.8414828378,16.6363153599,29.8497648627,22.9532177989,13.886597927,18.5392048274,141.9680546441,96.7544102445,215.5422862608,104.9888281376,292.4397279599,5.5454384533,15.7144686763,229.0066238597,3.271523198,98.7766602512,13.0305963642,83.3571628312,6.2703677013,28.8456238502,6.3943999493,2.6768089829,0.000148367,0.0033846605
ENSG00000256276.1_4,AC005186.1,chr12,126468248,126470780,+,lncRNA,11.4866269854,24.8043626738,5.341745054,23.0450120296,18.5274402596,22.2487249815,23.6739514428,17.4481237226,18.2040464709,59.8907352957,68.9632498551,54.6505185689,45.6273931886,10.7332238474,52.973154718,233.6516077181,7.9410315991,102.9302236643,123.5214735426,1.1090876907,67.3477228986,41.4392938413,55.6158943659,199.7982445991,18.3219983937,71.5248063665,20.3880826206,55.1332064674,3.910367221,1.9673040968,0.0001485361,0.0033871247
ENSG00000136944.17_3,LMX1B,chr9,129376722,129463311,+,protein_coding_gene,41.3518571473,23.8503487248,12.4640717927,15.0293556715,9.2637201298,13.7730202267,19.5567424962,14.1766005246,9.6374363669,105.3633306129,23.6739514428,40.441383741,36.7002945213,44.8843906347,69.9245642277,34.9962760459,144.0730018691,44.2599961757,54.8984326856,34.3817184105,48.2658680773,85.0596031479,29.443708782,13.4695445797,18.6832145892,51.2170938326,14.6029780981,42.3506899583,2.7246435715,1.4460675139,0.0001490757,0.0033980319
ENSG00000258644.5_3,SYNJ2BP-COX16,chr14,70792781,70883791,-,protein_coding_gene,6546.6116065249,9895.9866928948,10469.8203058709,12203.8368052486,8424.838806927,8973.6524092232,9309.0094282037,9278.039789516,21459.358310379,13312.379551016,16139.45907057,13684.4898496512,18160.6943889342,20151.1398997131,16633.5705814409,9435.6136033109,13168.4992574494,12687.1793688677,11720.8153783781,16849.2601965371,10771.1458155767,11451.4217007179,12281.2980852761,9366.9457931417,9387.7244805512,14204.579428185,9293.5246088599,13240.4394042327,1.5131262536,0.5975323695,0.0001501036,0.0034144417
ENSG00000052850.5_3,ALX4,chr11,44281994,44331716,-,protein_coding_gene,14.5497275148,11.4481673879,16.025235162,11.0215274924,5.1465111832,18.0108726041,17.4981380229,4.3620309307,13.9207414189,29.9453676479,3.0879067099,24.0462281703,22.8136965943,38.0541572772,8.4757047549,8.2344178931,218.9455855176,217.1827719318,34.8393899736,180.7812935779,31.4289373527,63.2494484946,63.2494484946,3.3673861449,12.2577762873,60.1014051221,12.9989474513,30.6871525003,4.8962192657,2.2916681672,0.0001515983,0.0034413805
ENSG00000100304.12_3,TTLL12,chr22,43562628,43583139,-,protein_coding_gene,869.9205503582,1271.7005940064,1472.5410532237,1048.0470688251,860.496669834,1127.2687323983,1071.5036283459,984.7284825967,1382.4367055239,1135.7057952379,2527.9662931964,1229.6366678001,1751.6951385034,2073.4636977964,4877.7680864302,2314.9007302112,1382.8739313259,1519.2501012858,2454.5933845009,838.4702941405,1664.6112176428,3303.1479222431,2607.4039888026,2045.1258520197,1088.2758474485,2069.3156129163,1059.7753485855,1898.4104952615,1.9014724687,0.9271170504,0.0001516961,0.0034421903
ENSG00000268220.1_3,AC008040.5,chr3,169805598,169807378,+,as_lncRNA,85.0010396917,311.0085473714,193.1931127869,387.7573763244,72.051156565,246.8549009857,125.5748728705,73.0640180886,1121.1550973536,411.4715332356,412.750196894,478.7385426635,260.8696610568,423.4744681617,273.3414783447,422.0139170238,263.1884758553,302.6148575732,236.4855561842,351.5807979399,262.6561193044,550.706404996,565.9735132533,507.3528458358,186.8131280855,427.7733416047,159.3839928287,412.1108650648,2.2900036245,1.1953498817,0.0001524698,0.0034567643
ENSG00000255145.2_3,STX17-AS1,chr9,102648604,102668883,-,as_lncRNA,49.7753836032,156.4582876347,155.8008974088,107.20940379,93.6665035346,145.1464439272,113.2232460308,100.3267114052,92.0910586174,114.2360321382,145.1316153667,138.812317165,181.5176729027,207.8342435909,418.4879222719,310.8492754663,180.3748606077,194.5381227256,232.2625998237,207.3993981538,221.1250235169,264.9933790377,246.4547475823,356.9429313624,115.2008596668,219.5657000206,110.2163249104,207.6168208723,1.9069272082,0.9312497737,0.0001526247,0.0034576012
ENSG00000184661.13_3,CDCA2,chr8,25316513,25365436,+,protein_coding_gene,50.5411587356,44.8386556026,32.0504703241,35.0684965668,54.5530185421,32.8433559251,63.8167386719,47.9823402373,44.9747030457,57.6725599144,107.0474326109,83.0687882247,68.441089783,89.7687812693,134.5518129836,103.959525901,30.6296933107,77.1976677483,95.0165181097,37.7089814825,222.2474855653,212.6490078697,298.7991187503,88.6745018164,45.2117793257,109.5254792741,46.4104979199,89.2216415429,2.4224497087,1.2764667149,0.0001533601,0.0034685909
ENSG00000201457.1,SNORA55,chr1,40033046,40033180,-,snoRNA,56.6673597945,34.3445021637,51.6368688555,29.0567542982,17.4981380229,28.6055035477,37.0548805192,15.2671082573,133.8532828741,103.1451552316,66.9046453818,52.4644978261,59.5139911156,103.4292479842,46.6163761518,100.8716191911,57.8560873647,40.1427872291,49.6197372351,79.8543137277,52.7557162705,28.3532010493,46.8918325046,97.6541982029,33.7663894324,69.9954180838,31.700628231,58.6850392402,2.0621201206,1.0441283736,0.0001550506,0.0034996859
ENSG00000130513.6_3,GDF15,chr19,18485541,18499986,+,protein_coding_gene,2085.2056854097,3393.4276165648,468.2929830687,1117.182104914,342.7576448023,3274.8004246646,1578.9496310111,889.8543098549,2355.8177785845,2605.246985365,5199.0055972863,4815.803696291,3730.535343098,3035.5508535739,3882.9322408268,7433.6207530393,2038.576254793,1585.125444431,18359.3027769767,2352.3749918941,8902.2465051416,18036.9978982834,1847.320099135,2981.2592003097,1643.8088000363,5572.6072761893,1348.0658679625,3383.0430983359,3.3900412441,1.7613028257,0.0001557103,0.0035117164
ENSG00000112742.9_3,TTK,chr6,80713604,80752244,+,protein_coding_gene,98.7849920741,198.4349013904,405.0823332629,294.5753711612,160.5711489164,196.0006724565,223.3585853516,111.2317887319,324.4603576869,128.6541721168,647.4311068488,448.1342522649,330.3026506917,308.3362487076,1457.8212178384,542.4422787111,602.3839684447,308.790670993,220.6494698326,491.3258469633,573.5781066861,396.9448146902,679.3863174505,393.9841789566,211.0049741681,490.9141036802,197.2177869234,422.5395334775,2.3263898399,1.2180928737,0.0001557033,0.0035117164
ENSG00000147676.13_3,MAL2,chr8,120177273,120257913,+,protein_coding_gene,3593.0169210217,5138.3191292713,5145.8810687019,3038.935716775,1627.3268361334,5340.7534586652,3733.279212306,4483.0772889869,4653.8109389674,6136.5821924329,6589.5929189916,6842.2449248256,4580.5935161996,5021.1972653459,9558.4760373096,9086.6801450888,10372.1217014869,4810.9586540717,7196.9733772657,7303.3424430093,7413.8618290834,12808.0133201535,4095.9470438907,15503.4458112491,4012.5737039827,7623.3651324607,4108.1782506464,7019.6091510456,1.8998517978,0.9258868823,0.0001567649,0.0035326274
